p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene
6.54792913208522e-75,-0.295585750964103,0.465,0.787,1.42679375788137e-70,4,PRMT1
3.82364253466237e-67,-0.489399337655036,0.675,0.914,8.3317170830293e-63,4,CD74
7.9179800294703e-60,-0.266050791628802,0.4,0.712,1.72532784842158e-55,4,SRM
1.94771588605142e-58,-0.328991323174829,0.549,0.81,4.24407291570604e-54,4,FAM162A
3.42708808941506e-53,-0.261569937761741,0.849,0.964,7.46762494683542e-49,4,PGK1
1.78493959817773e-51,0.447065405064133,0.638,0.602,3.88938338442927e-47,4,CCR7
8.25519349095325e-50,-0.312613384053335,0.361,0.616,1.79880666167871e-45,4,BNIP3
3.59475686877777e-49,-0.369449979187126,0.499,0.73,7.83297521706676e-45,4,HIST1H1D
4.54604425144605e-48,-0.352396447549493,0.475,0.736,9.90583042390095e-44,4,DDIT4
5.36640335113388e-48,-0.270056093097367,0.645,0.894,1.16933929021207e-43,4,SRGN
9.60065518736055e-47,-0.251338503299515,0.404,0.706,2.09198276532586e-42,4,TNFSF10
1.16153345408263e-44,0.43955982614647,0.583,0.547,2.53098139644606e-40,4,PLAC8
4.24944678553124e-43,-0.528345637109955,0.861,0.906,9.25954454567256e-39,4,GZMA
1.86609616746834e-42,0.265768869175405,0.786,0.855,4.06622354891351e-38,4,ZFAS1
2.161940779431e-21,-0.712203871959259,0.584,0.783,4.71086895838015e-17,4,MT2A
4.13564574815903e-16,-0.302460596154649,0.339,0.542,9.01157208523852e-12,4,MT1X
9.10791503036062e-15,-0.276692934431955,0.751,0.841,1.98461468511558e-10,4,NKG7
2.97068156711864e-13,0.260285062235177,0.572,0.651,6.47311513475151e-09,4,AIF1
5.39236502086698e-11,0.261854913471658,0.492,0.53,1.17499633804692e-06,4,CTSW
0,0.90271701991564,0.99,0.453,0,5,CCNB1
0,0.775819962738103,0.967,0.483,0,5,HMMR
0,0.761315198239681,0.981,0.643,0,5,CKS2
0,0.728902792452536,0.987,0.673,0,5,UBE2S
0,0.692159412781287,0.967,0.517,0,5,ASPM
0,0.685502123481558,0.989,0.626,0,5,CENPF
0,0.677990440611501,0.94,0.358,0,5,CDC20
0,0.67475722340196,0.984,0.652,0,5,TUBB4B
0,0.652916387926248,0.884,0.414,0,5,AURKA
0,0.651660892426732,0.919,0.405,0,5,CENPE
0,0.602168582944222,0.959,0.442,0,5,DLGAP5
0,0.559856180484131,0.972,0.556,0,5,TPX2
0,0.557107950457015,0.832,0.254,0,5,PLK1
0,0.556471042445803,0.945,0.444,0,5,CCNB2
0,0.555996834106285,0.978,0.56,0,5,CDKN3
0,0.465201777578014,0.909,0.428,0,5,NUF2
0,0.420270664796788,0.774,0.27,0,5,CENPA
0,0.366877103791607,0.757,0.262,0,5,KNSTRN
0,0.365704633914753,0.7,0.216,0,5,KIF14
0,0.3547008303049,0.659,0.209,0,5,DEPDC1
0,0.303534856415951,0.624,0.171,0,5,NEK2
2.5948369378746e-299,0.446181056876761,0.917,0.455,5.65414968762876e-295,5,CEP55
5.1414692570624e-298,0.513551925195896,0.952,0.572,1.1203261511139e-293,5,KIF20B
1.27888968857004e-289,0.675225236324201,0.858,0.458,2.78670063139413e-285,5,KPNA2
7.80587338735847e-289,0.487217973166534,0.9,0.477,1.70089981110541e-284,5,SGO2
6.15951632479722e-286,0.467353843302951,0.897,0.461,1.34215860717331e-281,5,CCNA2
2.87352412853308e-285,0.485679197951862,0.977,0.589,6.26140907607359e-281,5,BIRC5
1.24131923942787e-284,0.490691340802911,0.997,0.832,2.70483462271333e-280,5,JPT1
2.80301122375833e-273,0.311299077850709,0.72,0.267,6.10776145656941e-269,5,PRR11
5.43834262554064e-273,0.60806016990238,0.94,0.6,1.18501485810531e-268,5,TUBA1C
9.51411366503024e-264,0.364170985869947,0.814,0.36,2.07312536761009e-259,5,BUB1
9.41460918397268e-254,0.46946225167006,1,0.848,2.05144334118765e-249,5,HMGB2
5.93620413996192e-246,0.421258870226356,0.874,0.433,1.2934988820977e-241,5,GTSE1
1.3196554042822e-232,0.478528947253391,1,0.973,2.87552912593091e-228,5,HSP90AA1
2.48271730359524e-225,0.432476089478998,0.99,0.7,5.40984100453404e-221,5,PTTG1
2.66058932099448e-223,0.352207891027162,0.807,0.374,5.79742413044698e-219,5,CDCA8
6.00309333097827e-222,0.28489561198691,0.747,0.314,1.30807403682017e-217,5,SPDL1
7.49295560763924e-217,0.275186992408197,0.684,0.275,1.63271502690459e-212,5,CDCA3
7.64961093343098e-216,0.345154415793544,0.827,0.403,1.66685022239461e-211,5,AURKB
1.06563462000631e-215,0.457432584417195,1,0.882,2.32201783699375e-211,5,TUBA1B
7.67290398285027e-209,0.483897271488812,0.999,0.916,1.67192577786307e-204,5,HSPA8
1.28104356148275e-205,0.286151902254529,1,0.996,2.79139392047092e-201,5,ACTG1
7.61677842732725e-199,0.410163440236687,0.99,0.771,1.65969601931461e-194,5,SFPQ
3.73994017479658e-198,0.432166178523284,1,0.853,8.14932964088175e-194,5,TUBB
8.37104271560944e-196,0.28735816382921,0.65,0.268,1.8240502077313e-191,5,KIF23
3.26703542028158e-195,0.276352738655598,1,1,7.11887018079355e-191,5,ACTB
7.4550849445864e-189,0.366036586800524,0.867,0.494,1.62446300942538e-184,5,ARL6IP1
1.13317122331536e-184,0.678170390829274,0.812,0.498,2.46918009560418e-180,5,UBE2C
4.00962260067633e-181,0.411786054375121,0.933,0.583,8.73696764687371e-177,5,HSPH1
2.27338022027429e-180,0.271267307443123,0.722,0.33,4.95369549997767e-176,5,KIF2C
1.86540353630747e-170,0.498949519861377,0.962,0.691,4.06471430561398e-166,5,HSPA5
1.40023427030814e-169,0.415857031354848,0.99,0.788,3.05111047500143e-165,5,TPM4
3.76139405551024e-169,0.280572059134432,0.796,0.399,8.19607764695682e-165,5,KNL1
8.78996429886541e-162,0.345076252425748,1,0.939,1.91533322072277e-157,5,H2AFZ
1.08712232724168e-157,0.536513054572357,0.905,0.617,2.36883955105962e-153,5,TOP2A
2.8205492288476e-157,0.351628463410049,1,0.967,6.14597676965892e-153,5,HSP90AB1
4.4298388483872e-156,0.337009072083322,0.998,0.899,9.6526188506357e-152,5,DYNLL1
4.62809929350036e-154,0.339304522561309,0.949,0.627,1.00846283605373e-149,5,DDX39A
1.0196880566889e-153,0.283354905929809,1,0.987,2.22190027552512e-149,5,HMGB1
1.469698245677e-152,0.34550337220591,0.941,0.644,3.20247247733019e-148,5,CKS1B
8.57654464789206e-152,0.277723313390259,0.846,0.476,1.86882907877568e-147,5,CKAP2
5.80239605409433e-148,0.332257659631903,0.99,0.753,1.26434210018715e-143,5,RAD21
5.88245308075239e-148,0.296058311554595,1,0.934,1.28178652629595e-143,5,RAN
6.94675279977318e-144,0.255369675944512,0.655,0.313,1.51369743507057e-139,5,CDCA2
2.37033574309155e-142,0.382724531616254,0.984,0.719,5.1649615841965e-138,5,MKI67
6.16517284654245e-142,0.37847177148448,0.998,0.861,1.3433911632616e-137,5,CALR
5.28066282293769e-140,0.326854972143627,0.959,0.66,1.15065642911812e-135,5,STIP1
1.38240035510211e-136,0.309199272539742,0.967,0.655,3.01225037376749e-132,5,MAD2L1
6.36300063515826e-136,0.312282159466604,0.974,0.698,1.38649783840099e-131,5,SMC4
2.29652149154495e-133,0.319995244434195,0.823,0.451,5.00412033007645e-129,5,BATF3
6.30905193352879e-133,0.32792809752697,0.994,0.808,1.37474241631592e-128,5,ANP32E
2.26227868433354e-131,0.278781261722286,1,0.951,4.92950525316278e-127,5,HNRNPA2B1
4.73733698014576e-130,0.262832616427033,0.784,0.437,1.03226572797376e-125,5,NCAPG
6.31994663162059e-130,0.326604826331451,0.986,0.759,1.37711637103013e-125,5,CCT5
2.49953402019004e-127,0.323974253208728,0.889,0.556,5.4464846299941e-123,5,FDX1
3.91708391675164e-127,0.28433169389316,0.926,0.605,8.53532585460183e-123,5,NUSAP1
1.63565650170192e-126,0.333432552662691,0.981,0.775,3.56409551720848e-122,5,DNAJA1
1.30064544531714e-125,0.370124255173657,0.996,0.905,2.83410642534604e-121,5,C12orf75
2.09191331807227e-124,0.286546211275313,0.996,0.869,4.55827912007948e-120,5,PSMA4
9.17978784927216e-123,0.292748454368188,0.986,0.807,2.0002757723564e-118,5,ZNF706
4.32148374382751e-121,0.304955563242712,0.996,0.82,9.41651307780014e-117,5,EIF5A
7.3566291067294e-118,0.31724693074787,0.897,0.571,1.60300948235634e-113,5,LIMA1
1.88512780209023e-116,0.316016870718718,0.999,0.882,4.10769348075462e-112,5,HSPD1
1.02789543945218e-114,0.308502025213993,1,0.894,2.2397841625663e-110,5,HSPE1
1.39389573677169e-114,0.267419277280835,0.941,0.624,3.03729881042552e-110,5,DTYMK
4.46890801607981e-113,0.30997257755994,0.985,0.892,9.7377505670379e-109,5,CALM2
1.94247978489409e-112,0.339580584499752,0.976,0.708,4.23266345128422e-108,5,FABP5
6.91704153570347e-112,0.323360726669259,0.92,0.617,1.50722335062979e-107,5,MANF
1.68767758515273e-109,0.284372846896033,0.979,0.751,3.67744945804779e-105,5,PSMD7
4.88552838498987e-105,0.468775417930263,0.926,0.72,1.06455663508929e-100,5,GZMB
1.76457147167771e-97,0.311620143061519,0.967,0.743,3.84500123678573e-93,5,CCND2
9.87254640978144e-97,0.316785514596747,0.882,0.589,2.15122786269138e-92,5,SDF2L1
3.43599093750412e-96,0.282626030309201,0.999,0.891,7.48702425282147e-92,5,HSP90B1
3.38146975659792e-95,0.259964287634683,0.955,0.676,7.36822259962686e-91,5,TCP1
4.86703001922863e-94,0.279482532200289,0.981,0.753,1.06052584118992e-89,5,CYCS
2.93422259938316e-93,0.272021653445832,0.976,0.754,6.39367104405591e-89,5,CCT6A
1.16031480185034e-91,0.256311204140624,0.992,0.829,2.52832595323189e-87,5,CCT3
7.00201106158609e-91,0.280072672642502,0.984,0.744,1.52573821031961e-86,5,NME1
7.53268692262904e-91,-0.574838274396919,0.603,0.72,1.64137248044087e-86,5,HIST1H1D
1.2880110622395e-87,0.280124537156706,0.959,0.705,2.80657610461986e-83,5,DDX21
3.99614906559121e-82,0.418442570413502,0.985,0.895,8.70760881392324e-78,5,GZMA
9.02759014090728e-77,0.269323185979017,0.685,0.41,1.9671118917037e-72,5,XCL1
8.0632795376151e-75,0.354711856565597,0.9,0.661,1.75698861124633e-70,5,TNFSF10
1.23454204668488e-71,0.262269239494087,0.967,0.744,2.69006711972635e-67,5,RPL22L1
9.60353177760356e-55,-0.558737373938852,0.725,0.738,2.09260957433981e-50,5,RARRES3
5.92481057128938e-50,-0.536660296026823,1,1,1.29101622348396e-45,5,MALAT1
1.69553522227006e-46,-0.444145262116828,0.512,0.589,3.69457124932646e-42,5,HIST1H1C
3.18843331796081e-45,0.267937920280095,0.631,0.487,6.94759619983661e-41,5,CDK1
9.20322410416516e-41,-0.361473475306069,0.5,0.591,2.00538253229759e-36,5,HIST1H1E
2.0573728135122e-38,-0.544098246434229,0.968,0.959,4.48301536064308e-34,5,LTB
1.6819495013725e-19,-0.848924356984417,0.894,0.812,3.66496796349069e-15,5,CCL5
1.24954745924393e-07,-0.303218580164794,0.51,0.497,0.00272276391369251,5,CD69
0.00288537081385643,-0.264394152009759,0.977,0.886,1,5,CD74
0,0.784872397267918,0.956,0.604,0,6,NUSAP1
0,0.767586293841205,0.509,0.108,0,6,HLA-DQA1
6.73712384505866e-308,0.722957337705935,0.677,0.237,1.46801928583828e-303,6,HLA-DRB5
1.38987964390448e-294,1.04663549467166,0.847,0.476,3.02854774406785e-290,6,HLA-DRB1
2.83739517980595e-284,0.822748249500221,0.988,0.886,6.18268409679717e-280,6,CD74
5.96856687757832e-262,0.837254128089353,0.821,0.447,1.30055072262432e-257,6,HLA-DPA1
5.28868281307514e-260,1.02088004447909,0.868,0.542,1.15240398496907e-255,6,HLA-DRA
1.96120332461835e-245,0.649357500580402,0.982,0.721,4.27346204434338e-241,6,MKI67
2.73709242515389e-240,0.54967116789974,0.998,0.849,5.96412439441032e-236,6,HMGB2
4.19045244560888e-219,0.70511161862279,0.77,0.408,9.13099587898174e-215,6,HLA-DPB1
4.64040828186034e-210,0.572060667154784,0.573,0.219,1.01114496461737e-205,6,HLA-DQB1
1.70605392713773e-203,0.59228328761273,0.937,0.617,3.71749150723312e-199,6,TOP2A
8.87282311157297e-198,0.522659073982426,0.996,0.854,1.93338815601175e-193,6,TUBB
1.24023995069856e-197,0.587275280687615,0.865,0.546,2.70248285257217e-193,6,RRM2
4.99971002036439e-194,0.639161949540175,0.86,0.56,1.0894368134374e-189,6,HIST1H1C
3.76748841325497e-192,0.562069681021915,0.854,0.496,8.20935725248259e-188,6,UBE2C
1.93316063578171e-181,0.495545242950318,0.838,0.515,4.21235702536835e-177,6,H2AFX
2.01799371863891e-175,0.681273995951737,0.979,0.862,4.39720831291418e-171,6,HIST1H4C
3.72095519321785e-170,0.485166084019407,0.906,0.649,8.10796136602169e-166,6,CKS1B
9.09858224735384e-170,0.461356363362064,0.813,0.473,1.9825810716984e-165,6,CDK1
4.09232230741876e-165,0.492465238495951,0.998,0.882,8.91717030786549e-161,6,TUBA1B
1.21303508674506e-158,0.4743191125639,0.866,0.528,2.64320345401748e-154,6,ASPM
3.53274770569719e-158,0.570936823729187,0.831,0.563,7.69785725071419e-154,6,HIST1H1E
1.54191691741975e-151,0.426945831114847,0.951,0.702,3.35983696305763e-147,6,SMC4
9.90431610460473e-151,0.412295914680541,0.725,0.42,2.15815047919337e-146,6,SPC25
3.04192970038806e-141,0.504700907271074,0.729,0.424,6.62836481714558e-137,6,HIST1H1B
6.97578151314383e-141,0.376580755407199,0.568,0.264,1.52002279171404e-136,6,AHNAK
1.52802592124955e-132,0.376404022760015,0.735,0.444,3.32956848240277e-128,6,NCAPG
2.6745207991403e-125,0.393573824306397,0.857,0.569,5.82778082132672e-121,6,TPX2
3.39825410534584e-125,0.354392520003508,0.7,0.411,7.40479569554857e-121,6,NDC80
3.30937883428013e-119,0.400690016456178,0.677,0.409,7.2111364798964e-115,6,ESCO2
1.26696208601689e-118,0.505750165801883,0.879,0.696,2.7607103854308e-114,6,HIST1H1D
8.57518944368198e-118,0.40858694665309,0.896,0.636,1.8685337797783e-113,6,CENPF
5.70127967964825e-116,0.365533253146536,0.66,0.393,1.24230884219535e-111,6,KIF11
1.83521124346298e-114,0.4377362402597,0.609,0.357,3.99892529950584e-110,6,HLA-DMA
3.56988922942956e-111,0.413309436611981,0.797,0.561,7.77878863092702e-107,6,TK1
3.75724360140196e-110,0.433301521324429,0.916,0.66,8.18703380745487e-106,6,TUBB4B
7.0110487994472e-110,0.379236037493111,0.967,0.866,1.52770753339955e-105,6,SRGN
4.36760381901855e-108,-0.452467429109478,0.385,0.666,9.51700872164142e-104,6,AIF1
3.44068724665961e-104,0.330000712208309,0.681,0.418,7.49725751047129e-100,6,AURKB
2.15639616014966e-102,0.37252920682056,1,1,4.69878723296612e-98,6,MALAT1
1.75495786054596e-101,0.355461342926974,0.855,0.601,3.82405317812964e-97,6,BIRC5
3.55854031205845e-101,0.383538117768823,0.723,0.465,7.75405933997536e-97,6,DLGAP5
2.23844023575227e-99,0.428084463087113,0.904,0.682,4.8775612737042e-95,6,UBE2S
3.93510924446001e-99,0.330476335198112,0.509,0.272,8.57460304367837e-95,6,HIST1H3G
1.51882357822236e-98,0.363506141759578,0.952,0.765,3.30951657694652e-94,6,TYMS
2.86434770337368e-98,0.337766067670451,0.618,0.372,6.24141364565125e-94,6,FBXO5
8.21079754902169e-98,0.348716050102552,0.708,0.45,1.78913278593183e-93,6,GTSE1
1.06690764936471e-97,0.372989553999374,0.646,0.395,2.3247917679657e-93,6,HIST2H2AC
2.25386230618798e-97,0.37601529015053,0.691,0.433,4.9111659651836e-93,6,AURKA
8.2598877048428e-94,0.347437170906797,0.824,0.585,1.79982953088525e-89,6,KIF20B
2.61455973611248e-93,0.324150775279629,0.723,0.489,5.69712566498909e-89,6,CKAP2
3.26863156653697e-93,0.488151798480135,0.971,0.947,7.12234818348407e-89,6,VIM
6.66243661304555e-91,0.351387680741503,0.529,0.299,1.45174493798262e-86,6,HIST1H2AH
1.39528409874344e-90,0.300794485089298,0.577,0.345,3.04032405116196e-86,6,KIF2C
2.17349294715925e-90,0.334204226395931,0.652,0.413,4.73604113186001e-86,6,KNL1
3.59355963579487e-88,0.278468766062801,0.507,0.28,7.83036644639703e-84,6,HJURP
1.56322198027596e-87,0.443916947036623,0.699,0.489,3.40626069502132e-83,6,NFKBIA
1.67149949533374e-85,0.29447818637814,0.997,0.94,3.64219740033223e-81,6,H2AFZ
1.87361254636054e-85,0.343436185573832,0.912,0.708,4.08260173851961e-81,6,PTTG1
2.38175292465941e-85,0.327965579881422,0.852,0.635,5.18983962283286e-81,6,UBE2T
4.84827662905734e-83,0.273033915472216,0.506,0.282,1.05643947747159e-78,6,KIF23
1.84906488837676e-82,0.334311141918646,0.691,0.477,4.02911239177296e-78,6,CEP55
1.87209716078453e-82,0.280226532446641,0.561,0.338,4.07929971334949e-78,6,KIFC1
1.41423876765109e-81,0.345835600687588,0.712,0.51,3.08162627471173e-77,6,ARL6IP1
1.97570102700946e-80,0.307579497023041,0.725,0.494,4.30505253785361e-76,6,SGO2
2.53218181249346e-80,0.314597317709603,0.757,0.546,5.51762416942325e-76,6,ZWINT
1.62893712665923e-77,0.299738754523572,0.752,0.504,3.54945399899046e-73,6,HMMR
2.83420534403718e-76,0.299267799444026,0.577,0.376,6.17573344465701e-72,6,CDCA5
3.79070923612898e-75,0.298830389663906,0.602,0.394,8.25995542552504e-71,6,CDCA8
1.33770604518878e-74,0.341565219247658,0.605,0.4,2.91486147246636e-70,6,ITGB1
9.3673782006005e-72,0.376520300342103,0.784,0.637,2.04115170991085e-67,6,SEC11C
1.17079735027021e-68,0.265200219239593,0.578,0.379,2.55116742623879e-64,6,PBK
2.02856108463217e-67,0.307396834292019,0.647,0.431,4.42023460341349e-63,6,CENPE
2.29199476840049e-67,0.312251427675993,0.896,0.721,4.99425660034468e-63,6,TUBA4A
2.73481778465367e-67,0.292006209851503,0.785,0.579,5.95916795276034e-63,6,CDKN3
3.17021071467958e-67,0.346379868438271,0.802,0.614,6.9078891472868e-63,6,TUBA1C
8.76598003726581e-67,0.269913870318489,0.704,0.48,1.91010705012022e-62,6,CCNA2
1.09286427313944e-64,-0.385348989935866,0.611,0.735,2.38135125117084e-60,6,DDX21
6.19021449674601e-64,0.299047757168901,0.637,0.454,1.34884773884096e-59,6,SAP30
4.45653149949541e-63,0.273161066138964,0.768,0.583,9.7107821374005e-59,6,EZH2
5.75524055095684e-63,0.28359660662056,0.955,0.772,1.2540669160535e-58,6,PCLAF
1.54509281152956e-62,0.266234062331462,0.913,0.761,3.36675723632291e-58,6,RAD21
2.38446719086662e-62,-0.339627354487275,0.813,0.853,5.19575400889837e-58,6,C1QBP
1.1032733889591e-60,0.277226561065499,0.983,0.838,2.40403271454189e-56,6,DUT
6.35486114974267e-60,0.288014329951596,0.995,0.971,1.38472424452893e-55,6,TPI1
6.57721611882408e-60,0.27128726980202,0.95,0.813,1.43317539229177e-55,6,ANP32E
3.25196187553317e-57,0.25315610948103,0.514,0.34,7.08602492678677e-53,6,KIF15
1.09950516550076e-56,0.275993910871523,0.85,0.656,2.39582175562616e-52,6,CKS2
2.93415115613406e-55,0.412341599999759,0.632,0.48,6.39351536921612e-51,6,CST7
1.21519219931007e-52,0.427293675921216,0.632,0.484,2.64790380229664e-48,6,HOPX
2.72329715207366e-46,0.296575451263685,0.654,0.499,5.93406449436851e-42,6,BIRC3
4.05444222635333e-45,0.275821003999513,0.645,0.487,8.83462961122391e-41,6,CDKN2D
2.61509759578733e-43,0.290572486350172,0.82,0.683,5.69829766122059e-39,6,RBPJ
5.2689233171265e-42,0.286218633040886,0.523,0.371,1.14809839080186e-37,6,PHLDA1
8.38146600925114e-42,0.325807609609019,0.899,0.82,1.82632144341582e-37,6,NEAT1
3.26527177653592e-39,0.294169393586572,0.726,0.577,7.11502720107177e-35,6,JUNB
4.83834503361155e-39,0.399549552623394,0.846,0.817,1.05427538282396e-34,6,CCL5
6.75784201862191e-39,-0.280774301798557,0.916,0.902,1.47253377585771e-34,6,HSPE1
5.29540166557818e-38,-0.269781420261372,0.745,0.765,1.15386802292949e-33,6,NME1
5.64486881077553e-38,0.263709926572004,0.738,0.609,1.23001691386799e-33,6,ANXA1
2.91231348923568e-36,0.252720748374999,0.883,0.718,6.34593109304454e-32,6,PCNA
3.79205565878819e-36,-0.274720486669298,0.968,0.908,8.26288928049946e-32,6,C12orf75
2.21886952459576e-35,0.27941709065382,0.601,0.461,4.83491669409415e-31,6,JUN
3.8500349877192e-34,-0.269920045309669,0.633,0.69,8.38922623824014e-30,6,SRM
1.86900821751562e-33,-0.266209810905571,0.385,0.563,4.07256890596653e-29,6,PLAC8
3.70190067759347e-31,0.292334675993477,0.657,0.54,8.06644157647618e-27,6,ALOX5AP
2.97073618630134e-25,0.289243010253025,0.815,0.75,6.47323414995063e-21,6,CTSC
8.09828827744721e-25,0.294426420938912,0.501,0.403,1.76461701565575e-20,6,LAG3
1.08149889371327e-21,-0.316268323891863,0.897,0.903,2.35658608940122e-17,6,GZMA
9.033851251253e-20,-0.250004812151591,0.763,0.762,1.96847618764803e-15,6,RPL22L1
7.60734374044801e-14,0.47112685400656,0.821,0.835,1.65764020104362e-09,6,NKG7
3.26030601424363e-12,0.322371757345959,0.569,0.509,7.10420680503687e-08,6,HILPDA
0,1.89211651745131,0.996,0.808,0,7,CCL5
0,1.21991010957983,0.973,0.825,0,7,NKG7
2.76777221075006e-244,1.19764850518756,0.775,0.474,6.03097564722437e-240,7,CST7
1.59782519337024e-228,1.60429078254416,0.554,0.195,3.48166109635376e-224,7,GZMK
2.87673902840485e-210,1.10337942697185,0.794,0.485,6.26841434289417e-206,7,HLA-DRB1
5.17646664431841e-203,1.015598199149,0.765,0.478,1.12795208179698e-198,7,HOPX
3.89657520827106e-193,-0.91720612312519,0.629,0.88,8.49063737882265e-189,7,TUBB
2.07960818181324e-179,0.83759547194723,0.933,0.891,4.53146622817105e-175,7,CD74
2.55993418127664e-166,0.870353518097723,0.568,0.251,5.5780965810018e-162,7,HLA-DRB5
2.15344774885291e-165,0.908753137888079,0.707,0.418,4.69236264475049e-161,7,HLA-DPB1
5.74227601154752e-164,-0.373254243620128,0.997,1,1.2512419429162e-159,7,PTMA
1.66498693111116e-161,-0.841477753330333,0.744,0.901,3.62800652289122e-157,7,TUBA1B
6.53846653229479e-160,0.876517750381612,0.723,0.459,1.42473185738703e-155,7,HLA-DPA1
1.73307485028856e-159,-1.78611686024963,0.626,0.886,3.77637009877878e-155,7,HIST1H4C
7.95894140278194e-156,-1.01115184497792,0.227,0.667,1.73425333166619e-151,7,TOP2A
3.81027055701522e-147,-0.862466115597186,0.108,0.55,8.30257954373616e-143,7,UBE2C
8.57264354964808e-144,-0.831411356728177,0.236,0.683,1.86797902946832e-139,7,CENPF
1.83450812892814e-143,-0.593049982034018,0.062,0.511,3.99739321293442e-139,7,DLGAP5
1.90573795534425e-141,-0.664252856009205,0.107,0.55,4.15260300469513e-137,7,HMMR
7.74187068321942e-140,-0.475382306535626,0.077,0.524,1.68695362187351e-135,7,CCNA2
1.02809897570291e-139,-0.580752403430562,0.159,0.633,2.24022766805664e-135,7,CCR7
4.06207002220083e-139,-0.779136213556555,0.138,0.58,8.85125057837561e-135,7,ASPM
1.44712430671718e-136,0.903452569207782,0.759,0.554,3.15328386433673e-132,7,HLA-DRA
2.30902066758626e-135,-0.753721984709297,0.31,0.703,5.03135603467047e-131,7,TUBB4B
1.14968656266277e-132,0.582616083630268,0.982,0.959,2.50516702004217e-128,7,LGALS1
6.13019677534346e-131,-0.513626766285328,0.202,0.647,1.33576987734734e-126,7,BIRC5
6.81790291522368e-130,-0.587986770665864,0.178,0.617,1.48562104522724e-125,7,TPX2
4.76201150654828e-129,-0.703685580513159,0.331,0.722,1.03764230727687e-124,7,UBE2S
5.05232641347079e-129,-0.299421874253035,0.998,1,1.10090192549529e-124,7,RPL37A
3.86082440473485e-126,-0.502974785387649,0.183,0.621,8.41273637791723e-122,7,CDKN3
7.41785125431726e-124,-0.338926565572465,0.959,0.998,1.61634978831573e-119,7,RPL23
7.76750008088773e-123,-0.73034063730453,0.42,0.761,1.69253826762544e-118,7,MKI67
1.07346929445558e-122,-0.499826967170574,0.869,0.949,2.33908959261872e-118,7,H2AFZ
1.29698603072996e-122,-0.633066420780321,0.293,0.695,2.82613256096058e-118,7,CKS2
2.47913778361224e-122,-0.632000809676562,0.109,0.522,5.40204123049106e-118,7,CCNB1
2.58133559589918e-120,-0.29881376407932,0.979,0.999,5.6247302634643e-116,7,RPL7
7.30480082023661e-119,-0.603148287153276,0.927,0.978,1.59171609872956e-114,7,HSP90AA1
1.44219383969834e-117,-0.489892263279487,0.174,0.596,3.14254037670269e-113,7,RRM2
1.04063184341353e-115,-0.621783568535977,0.701,0.904,2.26753678679808e-111,7,HSPD1
9.6949276174182e-115,-0.547429780729901,0.886,0.975,2.11252472783543e-110,7,HSP90AB1
2.66145443122744e-113,-0.408626940934956,0.108,0.518,5.7993092056446e-109,7,CEP55
3.02029466931479e-113,0.685132871157467,0.794,0.665,6.58122208443693e-109,7,LINC01871
6.0589785586392e-111,-0.509724762806944,0.128,0.522,1.32025142792748e-106,7,CDK1
1.34990419136545e-110,-0.653444943968114,0.266,0.654,2.94144123298531e-106,7,NUSAP1
2.60405116379802e-110,-0.374518447924402,0.891,0.977,5.67422748591589e-106,7,YBX1
1.30806899247947e-107,-0.426979607362649,0.115,0.509,2.85028233461277e-103,7,CCNB2
8.67524227652174e-107,-0.485159508127788,0.362,0.744,1.89033529205409e-102,7,SMC4
4.73313926307229e-106,-0.518150747608932,0.257,0.652,1.03135104542345e-101,7,TUBA1C
2.40133434171755e-104,-0.404638355895786,0.162,0.564,5.23250753060255e-100,7,H2AFX
8.34951276917691e-104,0.687792068496308,0.738,0.611,1.81935883240365e-99,7,ANXA1
1.09243420958073e-103,-0.586399333350004,0.692,0.871,2.38041414267641e-99,7,HMGB2
1.59039453689083e-102,-0.44847259705522,0.296,0.692,3.46546969588513e-98,7,CKS1B
5.19646426119227e-102,-0.412852925501765,0.814,0.948,1.1323095625138e-97,7,RAN
1.67688314877787e-99,-0.581773560170683,0.45,0.782,3.65392838118698e-95,7,RPL22L1
6.44325480378965e-99,-0.410003583706164,0.284,0.675,1.40398522174577e-94,7,UBE2T
7.04205968484187e-99,-0.490337216501252,0.596,0.866,1.53446480532704e-94,7,C1QBP
1.30654477286162e-98,-0.376282957771652,0.317,0.727,2.84696106006547e-94,7,IMPDH2
8.05361440934546e-96,-0.387775108386485,0.152,0.534,1.75488257979638e-91,7,SGO2
1.26761857205166e-95,-0.609176485948191,0.372,0.761,2.76214086850056e-91,7,STAT1
2.95526768408057e-91,-0.38986417167513,0.239,0.626,6.43952828361157e-87,7,KIF20B
1.11608937367768e-90,-0.359337089819707,0.728,0.939,2.43195874524367e-86,7,SLC25A5
7.57712838800069e-90,-0.340271736421582,0.961,0.989,1.65105627574535e-85,7,HMGB1
7.26360208740058e-89,-0.470294125567175,0.283,0.677,1.58273889484459e-84,7,MAL
4.25509685005342e-88,-0.395857903151142,0.34,0.717,9.27185603626641e-84,7,HMGA1
5.59265361823641e-88,0.593524868952487,0.824,0.731,1.21863922341371e-83,7,RARRES3
5.31425200361149e-86,0.490628628200335,0.874,0.874,1.15797551158694e-81,7,SRGN
1.79137340911256e-85,-0.434058883432263,0.516,0.803,3.90340265845627e-81,7,PCLAF
7.79885288319395e-84,-0.480785695601381,0.73,0.914,1.69937004324796e-79,7,HSPE1
