ident_a,ident_b,p_val,avg_logFC,pct.1,pct.2,p_val_adj,use.rownames
BAFF-R_TACI_CD40,CD28,1.13186360742258e-30,0.262202075579961,0.852,0.845,2.46633080057381e-26,TRUE
BAFF-R_TACI_CD40,CD28,5.69337407781262e-29,0.239826605973041,0.585,0.461,1.24058621155537e-24,TRUE
BAFF-R_TACI_CD40,CD28,1.71074322758205e-28,0.445782796687685,0.832,0.791,3.72770949290128e-24,TRUE
BAFF-R_TACI_CD40,CD28,4.92824184450952e-28,0.448300238033287,0.371,0.219,1.07386389791862e-23,TRUE
BAFF-R_TACI_CD40,CD28,1.3566775545043e-27,0.250558752938019,0.356,0.193,2.95620039126486e-23,TRUE
BAFF-R_TACI_CD40,CD28,2.26086744378741e-27,-0.225211581505621,0.782,0.878,4.92643016001277e-23,TRUE
BAFF-R_TACI_CD40,CD28,2.84967910927567e-26,0.212004612290426,0.631,0.536,6.2094507791117e-22,TRUE
BAFF-R_TACI_CD40,CD28,5.83130111492092e-26,0.20760800830842,0.73,0.679,1.27064051294127e-21,TRUE
BAFF-R_TACI_CD40,CD28,9.29989989735424e-26,0.236081500038408,0.662,0.572,2.02644818763349e-21,TRUE
BAFF-R_TACI_CD40,CD28,1.32927848063934e-23,0.275366045794364,0.77,0.733,2.89649780931312e-19,TRUE
BAFF-R_TACI_CD40,CD28,6.44044443321511e-23,0.22622113748866,0.831,0.786,1.40337284199757e-18,TRUE
BAFF-R_TACI_CD40,CD28,1.15298407515977e-22,-0.210354139831405,0.692,0.793,2.51235229977313e-18,TRUE
BAFF-R_TACI_CD40,CD28,3.09950031824503e-22,0.249768276745892,0.683,0.613,6.75381119345592e-18,TRUE
BAFF-R_TACI_CD40,CD28,4.2059288615031e-22,-0.206468675838116,0.495,0.643,9.16471898921525e-18,TRUE
BAFF-R_TACI_CD40,CD28,6.53509357638915e-22,0.220185645576425,0.599,0.5,1.4239968902952e-17,TRUE
BAFF-R_TACI_CD40,CD28,3.08314613142457e-21,0.218179979691265,0.407,0.281,6.71817542037415e-17,TRUE
BAFF-R_TACI_CD40,CD28,6.92476760756752e-21,0.310460633686165,0.628,0.54,1.50890686168896e-16,TRUE
BAFF-R_TACI_CD40,CD28,8.60846167727659e-21,-0.75145391224459,0.176,0.285,1.87578379947857e-16,TRUE
BAFF-R_TACI_CD40,CD28,4.64168232784832e-19,0.217777334244028,0.913,0.953,1.01142257923815e-14,TRUE
BAFF-R_TACI_CD40,CD28,2.75648325905352e-16,0.230367447266703,0.611,0.554,6.00637702147762e-12,TRUE
BAFF-R_TACI_CD40,CD28,1.0266477282861e-15,0.387562202975174,0.593,0.536,2.23706539993541e-11,TRUE
BAFF-R_TACI_CD40,CD28,1.42966113308593e-15,0.253019346261635,1,1,3.11523160899423e-11,TRUE
BAFF-R_TACI_CD40,CD28,1.29413396598351e-14,0.235289023904654,0.259,0.16,2.81991791187807e-10,TRUE
BAFF-R_TACI_CD40,CD28,3.53352148230448e-13,0.261860368277909,0.726,0.691,7.69954330994146e-09,TRUE
BAFF-R_TACI_CD40,CD28,2.18619079937233e-12,0.22258887911771,0.296,0.214,4.76370975183231e-08,TRUE
BAFF-R_TACI_CD40,CD28,1.9636465612533e-11,0.240931661930191,0.725,0.706,4.27878585697094e-07,TRUE
BAFF-R_TACI_CD40,CD28,4.08872215634437e-11,0.263457511725326,0.53,0.479,8.90932557867439e-07,TRUE
BAFF-R_TACI_CD40,CD28,3.96656134806947e-10,-0.270794853063952,0.273,0.371,8.64313717744336e-06,TRUE
BAFF-R_TACI_CD40,CD28,1.36744273965411e-08,0.532397420976254,0.32,0.256,0.00029796577297063,TRUE
BAFF-R_TACI_CD40,CD28,0.000429613413865437,0.206586737450544,0.816,0.849,1,TRUE
BAFF-R_TACI_CD40,CD28,0.00311601745199417,-0.23818278303725,0.331,0.37,1,TRUE
BAFF-R_TACI_CD40,CD28,0.186011553890261,-0.318806901550919,0.839,0.844,1,TRUE
BAFF-R_TACI_CD40,CD28,0.337054195992085,-0.262333212997711,0.618,0.646,1,TRUE
BAFF-R_TACI_CD40,CD28,0.392612462015384,-0.20056668805512,0.278,0.286,1,TRUE
